,name,group,lat,lon,diameter,updated_diameter,height,year,plot_id,site,x,y,AGB,carbon,Xmin,Ymin,Xmax,Ymax,score,label
2039,Cacao,cacao,-1.20135371,-79.59328274,0.0,7.957728545960001,0.0,2017.0,P10,Carlos Vera Arteaga RGB,6795.900085191592,5233.595074797284,7.3388733454825275,2.862160604738186,6053,5411,6254,5562,0,TreeLabel.NOT_BANANA
2040,Cacao,cacao,-1.20144641,-79.59330208,0.0,7.957728545960001,0.0,2017.0,P10,Carlos Vera Arteaga RGB,6587.677010175874,6266.320509920558,7.3388733454825275,2.862160604738186,6375,6488,6592,6658,1,TreeLabel.BANANA
2041,Cacao,cacao,-1.20161882,-79.59333163,0.0,7.957728545960001,0.0,2017.0,P10,Carlos Vera Arteaga RGB,6269.52851652678,8187.056133110636,7.3388733454825275,2.862160604738186,6157,7893,6332,8044,0,TreeLabel.NOT_BANANA
2042,Guaba,fruit,-1.20179141,-79.59342494,6.20702826585,6.20702826585,0.0,2017.0,P10,Carlos Vera Arteaga RGB,5264.911394619596,10109.797048407932,9.62084081607178,3.7521279182679934,4551,9797,4628,9905,0,TreeLabel.NOT_BANANA
2043,Musacea,banana,-1.20167301,-79.59332604,11.777438248,11.777438248,0.0,2017.0,P10,Carlos Vera Arteaga RGB,6329.7129524014035,8790.760462445216,5.734024377730262,2.236269507314802,6118,8939,6318,9107,1,TreeLabel.BANANA
2044,Guaba,fruit,-1.20120588,-79.59320274,3.9788642729800014,3.9788642729800014,0.0,2017.0,P10,Carlos Vera Arteaga RGB,7657.215804345325,3586.6932293353443,2.9741583626011128,1.159921761414434,6990,3463,7427,3786,0,TreeLabel.NOT_BANANA
2045,Musacea,banana,-1.20120844,-79.59305957,8.2760376878,8.2760376878,0.0,2017.0,P10,Carlos Vera Arteaga RGB,9198.647948033193,3615.212939301919,2.7044757640452213,1.0547455479776364,9461,3506,9748,3736,1,TreeLabel.BANANA
2046,Cacao,cacao,-1.20132244,-79.59303101,0.0,7.957728545960001,0.0,2017.0,P10,Carlos Vera Arteaga RGB,9506.13765961884,4885.231273757885,7.3388733454825275,2.862160604738186,10587,6120,10701,6231,0,TreeLabel.NOT_BANANA
2047,Cacao,cacao,-1.20142101,-79.59305942,0.0,7.957728545960001,0.0,2017.0,P10,Carlos Vera Arteaga RGB,9200.262914910503,5983.351512594792,7.3388733454825275,2.862160604738186,10018,6668,10254,6880,0,TreeLabel.NOT_BANANA
2048,Musacea,banana,-1.2015475,-79.59311703,15.2788388083,15.2788388083,0.0,2017.0,P10,Carlos Vera Arteaga RGB,8580.00793275313,7392.5148382560465,9.982370809772029,3.8931246158110917,8902,7728,9056,7860,1,TreeLabel.BANANA
2049,Cacao,cacao,-1.20173557,-79.59317834,0.0,7.957728545960001,0.0,2017.0,P10,Carlos Vera Arteaga RGB,7919.9170986604395,9487.710874759248,7.3388733454825275,2.862160604738186,8691,9994,9088,10297,0,TreeLabel.NOT_BANANA
2050,Guaba,fruit,-1.20145676,-79.59306778,4.1380188439,4.1380188439,0.0,2017.0,P10,Carlos Vera Arteaga RGB,9110.255422321285,6381.624806074462,3.298618611871268,1.2864612586297943,10044,6892,10183,7127,1,TreeLabel.BANANA
2051,Guaba,fruit,-1.20112992,-79.59300261,4.77463712758,4.77463712758,0.0,2017.0,P10,Carlos Vera Arteaga RGB,9811.90473992989,2740.459960166029,4.81285279791103,1.8770125911853013,10318,3129,10513,3348,0,TreeLabel.NOT_BANANA
2052,Naranja,citrus,-1.20120497,-79.59288196,0.0,7.957728545960001,0.0,2017.0,P10,Carlos Vera Arteaga RGB,11110.876508691665,3576.555363682874,18.53887080351884,7.230159613372345,13217,4610,13430,4767,0,TreeLabel.NOT_BANANA
2053,Musacea,banana,-1.20131872,-79.59290388,13.687293099100001,13.687293099100001,0.0,2017.0,P10,Carlos Vera Arteaga RGB,10874.876001733814,4843.788570212011,7.897282487679796,3.0799401701951203,12739,5774,12920,6029,1,TreeLabel.BANANA
2054,Cacao,cacao,-1.20152917,-79.59290717,0.0,7.957728545960001,0.0,2017.0,P10,Carlos Vera Arteaga RGB,10839.454392688278,7188.3092586887415,7.3388733454825275,2.862160604738186,13961,8035,14124,8268,0,TreeLabel.NOT_BANANA
2055,Cacao,cacao,-1.20157547,-79.59295111,0.0,7.957728545960001,0.0,2017.0,P10,Carlos Vera Arteaga RGB,10366.3767340347,7704.114950667237,7.3388733454825275,2.862160604738186,13045,8300,13562,8857,0,TreeLabel.NOT_BANANA
2056,Cacao,cacao,-1.20174697,-79.59300476,0.0,7.957728545960001,0.0,2017.0,P10,Carlos Vera Arteaga RGB,9788.756879978111,9614.712708204845,7.3388733454825275,2.862160604738186,12481,10339,12918,10646,0,TreeLabel.NOT_BANANA
2057,Musacea,banana,-1.20163095,-79.59293575,15.2788388083,15.2788388083,0.0,2017.0,P10,Carlos Vera Arteaga RGB,10531.749352155057,8322.190540101486,9.982370809772029,3.8931246158110917,13305,9127,13471,9370,1,TreeLabel.BANANA
2058,Variedad bifurcada,other,-1.20117984,-79.59333532,9.928031007160001,9.928031007160001,0.0,2017.0,P10,Carlos Vera Arteaga RGB,6229.80032898875,3296.594304516701,24.10053739508768,9.399209584084195,4322,2712,5015,3069,0,TreeLabel.NOT_BANANA
2059,Musacea,banana,-1.20128142,-79.59334937,13.687293099100001,13.687293099100001,0.0,2017.0,P10,Carlos Vera Arteaga RGB,6078.531755787036,4428.2474835869925,7.897282487679796,3.0799401701951203,5381,4174,5597,4311,1,TreeLabel.BANANA
2060,Fernan Sanchez,timber,-1.20141469,-79.59323053,4.80646804176,4.80646804176,0.0,2017.0,P10,Carlos Vera Arteaga RGB,7358.016256399804,5912.94347861435,4.990627036748556,1.946344544331937,7052,6139,7273,6323,0,TreeLabel.NOT_BANANA
2061,Musacea,banana,-1.20149397,-79.59336851,16.8703845174,16.8703845174,0.0,2017.0,P10,Carlos Vera Arteaga RGB,5872.461969941064,6796.163246647107,12.32813736923837,4.807973574002964,4995,6864,5262,6975,1,TreeLabel.BANANA
2062,Cacao,cacao,-1.20163757,-79.59340788,0.0,7.957728545960001,0.0,2017.0,P10,Carlos Vera Arteaga RGB,5448.5869717538,8395.940727593135,7.3388733454825275,2.862160604738186,4926,7862,5028,8008,0,TreeLabel.NOT_BANANA
2063,Cacao,cacao,-1.20173287,-79.59347149999998,0.0,7.957728545960001,0.0,2017.0,P10,Carlos Vera Arteaga RGB,4763.625646128733,9457.631493153453,7.3388733454825275,2.862160604738186,3659,8880,3883,9105,0,TreeLabel.NOT_BANANA
2064,Guaba,fruit,-1.20189115,-79.59349996,4.83829895595,4.83829895595,0.0,2017.0,P10,Carlos Vera Arteaga RGB,4457.21257912796,11220.95168594052,4.984122721146995,1.9438078612473282,4158,10227,4399,10480,0,TreeLabel.NOT_BANANA
2065,Otra variedad,other,-1.20136109,-79.59324684,0.0,7.957728545960001,0.0,2017.0,P10,Carlos Vera Arteaga RGB,7182.415514111148,5315.812051185802,14.738531523778176,5.748027294273489,6653,5769,6844,5959,0,TreeLabel.NOT_BANANA
2066,Cacao,cacao,-1.20122675,-79.59311333,0.0,7.957728545960001,0.0,2017.0,P10,Carlos Vera Arteaga RGB,8619.843784841445,3819.19570863399,7.3388733454825275,2.862160604738186,8928,3690,9250,3903,1,TreeLabel.BANANA
2067,Cacao,cacao,-1.20142662,-79.59317885,0.0,7.957728545960001,0.0,2017.0,P10,Carlos Vera Arteaga RGB,7914.426210879784,6045.849783262746,7.3388733454825275,2.862160604738186,8169,6540,8311,6658,0,TreeLabel.NOT_BANANA
2068,Cacao,cacao,-1.20161043,-79.59321593,0.0,7.957728545960001,0.0,2017.0,P10,Carlos Vera Arteaga RGB,7515.206375124321,8093.587239898422,7.3388733454825275,2.862160604738186,7972,8521,8101,8607,0,TreeLabel.NOT_BANANA
2069,Cacao,cacao,-1.20176438,-79.5932559,0.0,7.957728545960001,0.0,2017.0,P10,Carlos Vera Arteaga RGB,7084.8715089688185,9808.669017000826,7.3388733454825275,2.862160604738186,7961,10218,8059,10287,0,TreeLabel.NOT_BANANA
2070,Guanabana,fruit,-1.20171287,-79.59321588,4.39266615737,4.39266615737,0.0,2017.0,P10,Carlos Vera Arteaga RGB,7515.744697416758,9234.821259036808,3.861912619284668,1.5061459215210211,7957,9189,8108,9279,1,TreeLabel.BANANA
2071,Guanabana,fruit,-1.20145101,-79.59313368,4.83829895595,4.83829895595,0.0,2017.0,P10,Carlos Vera Arteaga RGB,8400.746598814705,6317.566863767288,4.984122721146995,1.9438078612473282,8972,6752,9362,7025,0,TreeLabel.NOT_BANANA
2072,Cacao,cacao,-1.20119127,-79.59293204,0.0,7.957728545960001,0.0,2017.0,P10,Carlos Vera Arteaga RGB,10571.692868640659,3423.9303533139127,7.3388733454825275,2.862160604738186,12414,4248,12861,4617,0,TreeLabel.NOT_BANANA
2073,Cacao,cacao,-1.20124986,-79.59293378,0.0,7.957728545960001,0.0,2017.0,P10,Carlos Vera Arteaga RGB,10552.959251731663,4076.65293415277,7.3388733454825275,2.862160604738186,12192,5005,12831,5310,0,TreeLabel.NOT_BANANA
2074,Musacea,banana,-1.20138398,-79.59300412,11.1408199643,11.1408199643,0.0,2017.0,P10,Carlos Vera Arteaga RGB,9795.647405688502,5570.818364129366,5.093951400241334,1.9866410460941204,11098,6461,11218,6656,1,TreeLabel.BANANA
2075,Musacea,banana,-1.20145302,-79.59297202,15.5971479501,15.5971479501,0.0,2017.0,P10,Carlos Vera Arteaga RGB,10141.250337934873,6339.959292295826,10.430557299431069,4.067917346778117,12136,6783,12292,7008,1,TreeLabel.BANANA
2076,Cacao,cacao,-1.20161208,-79.59306508,0.0,7.957728545960001,0.0,2017.0,P10,Carlos Vera Arteaga RGB,9139.324827795868,8111.969084214998,7.3388733454825275,2.862160604738186,10026,8639,10357,8885,1,TreeLabel.BANANA
2077,Musacea,banana,-1.20173938,-79.59304922,14.6422205246,14.6422205246,0.0,2017.0,P10,Carlos Vera Arteaga RGB,9310.080669146591,9530.156224357497,9.11725379239417,3.5557289790337263,10544,9920,10832,10107,1,TreeLabel.BANANA
2078,Cacao,cacao,-1.20122029,-79.59339767,0.0,7.957728545960001,0.0,2017.0,P10,Carlos Vera Arteaga RGB,5558.512390387176,3747.228003014323,7.3388733454825275,2.862160604738186,2522,2727,3006,3125,1,TreeLabel.BANANA
2079,Mango,fruit,-1.20127687,-79.59339423,0.0,7.957728545960001,0.0,2017.0,P10,Carlos Vera Arteaga RGB,5595.548966310022,4377.558155327114,18.53887080351884,7.230159613372345,3749,4203,4102,4458,0,TreeLabel.NOT_BANANA
2080,Guaba,fruit,-1.20134783,-79.59340445,0.0,7.957728545960001,0.0,2017.0,P10,Carlos Vera Arteaga RGB,5485.51588327936,5168.088865967266,18.53887080351884,7.230159613372345,3284,5046,3535,5266,1,TreeLabel.BANANA
2081,Fernan Sanchez,timber,-1.2014341999999998,-79.59348577,4.45632798574,4.45632798574,0.0,2017.0,P10,Carlos Vera Arteaga RGB,4609.988454809697,6130.294861993717,5.024076245309248,1.9593897356706067,1230,5201,1550,5377,1,TreeLabel.BANANA
2082,Laurel,timber,-1.20152689,-79.59348978,0.0,7.957728545960001,0.0,2017.0,P10,Carlos Vera Arteaga RGB,4566.815004416473,7162.908892000612,12.854614877856125,5.013299802363892,2396,6547,2547,6711,0,TreeLabel.NOT_BANANA
2083,Musacea,banana,-1.20161952,-79.59354426,7.321110262289999,7.321110262289999,0.0,2017.0,P10,Carlos Vera Arteaga RGB,3980.258999724036,8194.854491304273,2.0829083137972053,0.8123342423809101,1239,7330,1522,7634,1,TreeLabel.BANANA
2084,Guaba,fruit,-1.20169469,-79.59350962,4.77463712758,4.77463712758,0.0,2017.0,P10,Carlos Vera Arteaga RGB,4353.208706017387,9032.286756227579,4.81285279791103,1.8770125911853013,3007,8503,3235,8736,0,TreeLabel.NOT_BANANA
2085,Musacea,banana,-1.20178506,-79.59353758,12.732365673499999,12.732365673499999,0.0,2017.0,P10,Carlos Vera Arteaga RGB,4052.17886224698,10039.054799075871,6.769828147704853,2.6402329776048927,1927,9535,2049,9780,1,TreeLabel.BANANA
2086,Musacea,banana,-1.20157239,-79.59347297,12.0957473899,12.0957473899,0.0,2017.0,P10,Carlos Vera Arteaga RGB,4747.798969935494,7669.80217461177,6.069164704757945,2.3669742348555993,2289,6743,2668,6980,1,TreeLabel.BANANA
2087,Musacea,banana,-1.20122398,-79.59340372,16.8703845174,16.8703845174,0.0,2017.0,P10,Carlos Vera Arteaga RGB,5493.375389177334,3788.336491208582,12.32813736923837,4.807973574002964,2079,3058,2583,3347,1,TreeLabel.BANANA
2088,Musacea,banana,-1.20126047,-79.59328662,13.687293099100001,13.687293099100001,0.0,2017.0,P10,Carlos Vera Arteaga RGB,6754.126272881103,4194.853763352357,7.897282487679796,3.0799401701951203,5719,4297,5940,4424,1,TreeLabel.BANANA
2089,Musacea,banana,-1.20151949,-79.59333272,10.1858925388,10.1858925388,0.0,2017.0,P10,Carlos Vera Arteaga RGB,6257.793089725459,7080.469105376858,4.208809960061155,1.6414358844238504,5698,7057,5897,7293,1,TreeLabel.BANANA
2090,Guaba,fruit,-1.20112879,-79.59311006,0.0,7.957728545960001,0.0,2017.0,P10,Carlos Vera Arteaga RGB,8655.050064786406,2727.871181938345,18.53887080351884,7.230159613372345,8699,2976,8812,3048,0,TreeLabel.NOT_BANANA
2091,Cacao,cacao,-1.20121935,-79.59320065,0.0,7.957728545960001,0.0,2017.0,P10,Carlos Vera Arteaga RGB,7679.717677454379,3736.7559220102376,7.3388733454825275,2.862160604738186,6297,4055,6386,4159,1,TreeLabel.BANANA
2092,Cacao,cacao,-1.20128664,-79.59320422,0.0,7.957728545960001,0.0,2017.0,P10,Carlos Vera Arteaga RGB,7641.281463448798,4486.400954691368,7.3388733454825275,2.862160604738186,7018,4893,7161,5087,0,TreeLabel.NOT_BANANA
2093,Cacao,cacao,-1.20138192,-79.59327263,0.0,7.957728545960001,0.0,2017.0,P10,Carlos Vera Arteaga RGB,6904.748859240094,5547.868910016451,7.3388733454825275,2.862160604738186,6552,5724,6698,5984,1,TreeLabel.BANANA
2094,Cacao,cacao,-1.20147214,-79.59322284,0.0,7.957728545960001,0.0,2017.0,P10,Carlos Vera Arteaga RGB,7440.810229933768,6552.965876109142,7.3388733454825275,2.862160604738186,6893,6928,7029,7030,0,TreeLabel.NOT_BANANA
2095,Musacea,banana,-1.20159362,-79.59329451,14.6422205246,14.6422205246,0.0,2017.0,P10,Carlos Vera Arteaga RGB,6669.179010024391,7906.315238124852,9.11725379239417,3.5557289790337263,6477,7469,6696,7631,1,TreeLabel.BANANA
2096,Guaba,fruit,-1.20162894,-79.59330159999998,0.0,7.957728545960001,0.0,2017.0,P10,Carlos Vera Arteaga RGB,6592.844904458666,8299.798111572945,18.53887080351884,7.230159613372345,6465,8418,6986,8667,0,TreeLabel.NOT_BANANA
2097,Musacea,banana,-1.20179587,-79.59338132,8.2760376878,8.2760376878,0.0,2017.0,P10,Carlos Vera Arteaga RGB,5734.543790417979,10159.48373061544,2.7044757640452213,1.0547455479776364,5820,10014,5987,10171,1,TreeLabel.BANANA
2098,Musacea,banana,-1.20166569,-79.59327900000002,11.777438248,11.777438248,0.0,2017.0,P10,Carlos Vera Arteaga RGB,6836.166595175058,8709.211916759928,5.734024377730262,2.236269507314802,6966,8684,7194,8884,1,TreeLabel.BANANA
2099,Musacea,banana,-1.20138213,-79.59318364,15.2788388083,15.2788388083,0.0,2017.0,P10,Carlos Vera Arteaga RGB,7862.854932143146,5550.2084174752845,9.982370809772029,3.8931246158110917,7651,6124,7872,6261,1,TreeLabel.BANANA
2100,Musacea,banana,-1.20129093,-79.59304257,16.5520753756,16.5520753756,0.0,2017.0,P10,Carlos Vera Arteaga RGB,9381.677538324677,4534.193749910511,11.837963175228046,4.6168056383389375,9170,5272,9347,5543,1,TreeLabel.BANANA
2101,Cacao,cacao,-1.20113714,-79.59299187,0.0,7.957728545960001,0.0,2017.0,P10,Carlos Vera Arteaga RGB,9927.536375138496,2820.89445468009,7.3388733454825275,2.862160604738186,10591,3218,11043,3546,0,TreeLabel.NOT_BANANA
2102,Cacao,cacao,-1.20129795,-79.59299705,0.0,7.957728545960001,0.0,2017.0,P10,Carlos Vera Arteaga RGB,9871.766182459653,4612.4001420845925,7.3388733454825275,2.862160604738186,10960,5401,11279,5662,0,TreeLabel.NOT_BANANA
2103,Mango,fruit,-1.20132811,-79.59304131,0.0,7.957728545960001,0.0,2017.0,P10,Carlos Vera Arteaga RGB,9395.243260797879,4948.397975129068,18.53887080351884,7.230159613372345,10029,5751,10278,5993,0,TreeLabel.NOT_BANANA
2104,Musacea,banana,-1.2013227,-79.59298176,11.777438248,11.777438248,0.0,2017.0,P10,Carlos Vera Arteaga RGB,10036.385149186995,4888.127806801093,5.734024377730262,2.236269507314802,11534,5846,11687,6055,1,TreeLabel.BANANA
2105,Musacea,banana,-1.20154381,-79.59297879,14.005602240899998,14.005602240899998,0.0,2017.0,P10,Carlos Vera Arteaga RGB,10068.36149522434,7351.406350061789,8.293618678699097,3.234511284692648,11431,8132,11636,8354,1,TreeLabel.BANANA
2106,Guaba,fruit,-1.20177036,-79.59305574,4.77463712758,4.77463712758,0.0,2017.0,P10,Carlos Vera Arteaga RGB,9239.883438051244,9875.289277002068,4.81285279791103,1.8770125911853013,11125,10905,11618,11289,0,TreeLabel.NOT_BANANA
2107,Cacao,cacao,-1.20171713,-79.59311371,0.0,7.957728545960001,0.0,2017.0,P10,Carlos Vera Arteaga RGB,8615.752535143527,9282.279838904336,7.3388733454825275,2.862160604738186,9121,9786,9272,9921,1,TreeLabel.BANANA
2108,Musacea,banana,-1.20165422,-79.59308123,8.59434682964,8.59434682964,0.0,2017.0,P10,Carlos Vera Arteaga RGB,8965.446717087812,8581.430247494722,2.930857345313005,1.143034364672072,9503,8754,9625,8930,1,TreeLabel.BANANA
2109,Cacao,cacao,-1.20150614,-79.59308742,0.0,7.957728545960001,0.0,2017.0,P10,Carlos Vera Arteaga RGB,8898.802413244946,6931.743274105955,7.3388733454825275,2.862160604738186,9702,7442,9860,7613,0,TreeLabel.NOT_BANANA
2110,Cacao,cacao,-1.20114984,-79.59321669,0.0,7.957728545960001,0.0,2017.0,P10,Carlos Vera Arteaga RGB,7507.0238757284815,2962.3789533442077,7.3388733454825275,2.862160604738186,6454,1930,6613,2155,0,TreeLabel.NOT_BANANA
2111,Cacao,cacao,-1.20127052,-79.59329419,0.0,7.957728545960001,0.0,2017.0,P10,Carlos Vera Arteaga RGB,6672.624273032587,4306.815905995055,7.3388733454825275,2.862160604738186,5682,4058,5796,4187,0,TreeLabel.NOT_BANANA
2112,Musacea,banana,-1.20133739,-79.59324972,13.050674815399999,13.050674815399999,0.0,2017.0,P10,Carlos Vera Arteaga RGB,7151.408148261394,5051.781923758518,7.1354189517771776,2.7828133911930992,6676,5441,6859,5615,1,TreeLabel.BANANA
2113,Cacao,cacao,-1.20146766,-79.59330786,0.0,7.957728545960001,0.0,2017.0,P10,Carlos Vera Arteaga RGB,6525.44694952879,6503.056383668874,7.3388733454825275,2.862160604738186,6087,6792,6180,6869,0,TreeLabel.NOT_BANANA
2114,Cacao,cacao,-1.20161791,-79.59333497,0.0,7.957728545960001,0.0,2017.0,P10,Carlos Vera Arteaga RGB,6233.568585188807,8176.918267458165,7.3388733454825275,2.862160604738186,5755,7698,5866,7779,0,TreeLabel.NOT_BANANA
2115,Cacao,cacao,-1.20187806,-79.59341941,0.0,7.957728545960001,0.0,2017.0,P10,Carlos Vera Arteaga RGB,5324.449843804496,11075.122387712825,7.3388733454825275,2.862160604738186,4766,10693,5468,11414,0,TreeLabel.NOT_BANANA
2116,Musacea,banana,-1.20160635,-79.59328794,13.368983957200001,13.368983957200001,0.0,2017.0,P10,Carlos Vera Arteaga RGB,6739.914563565175,8048.1339521405835,7.511226378917903,2.9293782877779817,6805,7947,7016,8133,1,TreeLabel.BANANA
2117,Musacea,banana,-1.20110183,-79.59303238,16.2337662338,16.2337662338,0.0,2017.0,P10,Carlos Vera Arteaga RGB,9491.387628010474,2427.522986350851,11.3583262202115,4.429747225882486,9731,2760,9856,2984,1,TreeLabel.BANANA
2118,Cacao,cacao,-1.20126381,-79.59310419,0.0,7.957728545960001,0.0,2017.0,P10,Carlos Vera Arteaga RGB,8718.249105621075,4232.063072448559,7.3388733454825275,2.862160604738186,8720,5165,8998,5312,1,TreeLabel.BANANA
2119,Musacea,banana,-1.20131938,-79.59304341,16.5520753756,16.5520753756,0.0,2017.0,P10,Carlos Vera Arteaga RGB,9372.633723138537,4851.141307937653,11.837963175228046,4.6168056383389375,9747,5714,9999,5813,1,TreeLabel.BANANA
2120,Cacao,cacao,-1.20145925,-79.59307752,0.0,7.957728545960001,0.0,2017.0,P10,Carlos Vera Arteaga RGB,9005.390233573415,6409.364680223896,7.3388733454825275,2.862160604738186,9818,7037,9997,7206,0,TreeLabel.NOT_BANANA
2121,Cacao,cacao,-1.20155673,-79.59311008,0.0,7.957728545960001,0.0,2017.0,P10,Carlos Vera Arteaga RGB,8654.834735838831,7495.341761301121,7.3388733454825275,2.862160604738186,9481,7992,9652,8139,1,TreeLabel.BANANA
2122,Cacao,cacao,-1.20174017,-79.59320184,0.0,7.957728545960001,0.0,2017.0,P10,Carlos Vera Arteaga RGB,7666.905606068185,9538.957228605977,7.3388733454825275,2.862160604738186,8549,10088,8654,10248,1,TreeLabel.BANANA
2123,Musacea,banana,-1.2013717,-79.59302066,14.960529666400001,14.960529666400001,0.0,2017.0,P10,Carlos Vera Arteaga RGB,9617.570380885241,5434.012880382915,9.544612475360204,3.7223988653904803,10470,6619,10580,6776,1,TreeLabel.BANANA
2124,Limon,citrus,-1.20115261,-79.59301581,0.0,5.570409982175001,0.0,2017.0,P10,Carlos Vera Arteaga RGB,9669.7876463116,2993.238170769616,7.230063365127652,2.819724712399784,9862,3420,10081,3573,0,TreeLabel.NOT_BANANA
2125,Cacao,cacao,-1.20122344,-79.59286476,0.0,7.957728545960001,0.0,2017.0,P10,Carlos Vera Arteaga RGB,11296.059388305894,3782.320614886928,7.3388733454825275,2.862160604738186,13868,4242,14102,4386,1,TreeLabel.BANANA
2126,Cacao,cacao,-1.20132884,-79.59290473,0.0,7.957728545960001,0.0,2017.0,P10,Carlos Vera Arteaga RGB,10865.724522150389,4956.530548674321,7.3388733454825275,2.862160604738186,12677,5645,12820,5762,0,TreeLabel.NOT_BANANA
2127,Cacao,cacao,-1.20150625,-79.59292826,0.0,7.957728545960001,0.0,2017.0,P10,Carlos Vera Arteaga RGB,10612.390036366276,6932.96873039356,7.3388733454825275,2.862160604738186,13738,7700,13984,7974,1,TreeLabel.BANANA
2128,Guaba,fruit,-1.20160983,-79.59297712,4.77463712758,4.77463712758,0.0,2017.0,P10,Carlos Vera Arteaga RGB,10086.341460893324,8086.902932876011,4.81285279791103,1.8770125911853013,12109,9080,12614,9574,0,TreeLabel.NOT_BANANA
2129,Guaba,fruit,-1.20176403,-79.5930007,4.45632798574,4.45632798574,0.0,2017.0,P10,Carlos Vera Arteaga RGB,9832.468652663772,9804.769837905244,4.011434166393143,1.5644593248933258,12779,10885,13316,11134,0,TreeLabel.NOT_BANANA
2130,Guaba,fruit,-1.20158335,-79.59291702,4.45632798574,4.45632798574,0.0,2017.0,P10,Carlos Vera Arteaga RGB,10733.404894805248,7791.902182906941,4.011434166393143,1.5644593248933258,13571,8730,14021,9046,0,TreeLabel.NOT_BANANA
2131,Cacao,cacao,-1.20112498,-79.59335743,0.0,7.957728545960001,0.0,2017.0,P10,Carlos Vera Arteaga RGB,5991.754197105438,2685.4258323376253,7.3388733454825275,2.862160604738186,3844,1652,4190,1951,0,TreeLabel.NOT_BANANA
2132,Laurel,timber,-1.20131429,-79.59336698,4.83829895595,4.83829895595,0.0,2017.0,P10,Carlos Vera Arteaga RGB,5888.934633130029,4794.436103356119,4.9965834786361745,1.9486675566681084,4139,4366,4284,4620,0,TreeLabel.NOT_BANANA
2133,Cacao,cacao,-1.20145542,-79.59333037,0.0,7.957728545960001,0.0,2017.0,P10,Carlos Vera Arteaga RGB,6283.094238999986,6366.696520390417,7.3388733454825275,2.862160604738186,5857,6632,6048,6793,1,TreeLabel.BANANA
2134,Cacao,cacao,-1.20155466,-79.59339219,0.0,7.957728545960001,0.0,2017.0,P10,Carlos Vera Arteaga RGB,5617.512517126639,7472.280902069349,7.3388733454825275,2.862160604738186,4787,7056,4983,7197,0,TreeLabel.NOT_BANANA
2135,Cacao,cacao,-1.20164251,-79.59341392,0.0,7.957728545960001,0.0,2017.0,P10,Carlos Vera Arteaga RGB,5383.557634941246,8450.974855421538,7.3388733454825275,2.862160604738186,4496,8116,4712,8273,0,TreeLabel.NOT_BANANA
2136,Guaba,fruit,-1.20172581,-79.59344632,4.519989814110001,4.519989814110001,0.0,2017.0,P10,Carlos Vera Arteaga RGB,5034.7247687872605,9378.979480508902,4.1645001700960576,1.6241550663374624,4032,8837,4439,9109,0,TreeLabel.NOT_BANANA
2137,Musacea,banana,-1.20185052,-79.59342861,11.777438248,11.777438248,0.0,2017.0,P10,Carlos Vera Arteaga RGB,5225.398536029141,10768.31269533568,5.734024377730262,2.236269507314802,4440,10576,4641,10678,1,TreeLabel.BANANA
2138,Otra variedad,other,-1.20133851,-79.59323498,0.0,7.957728545960001,0.0,2017.0,P10,Carlos Vera Arteaga RGB,7310.105569465935,5064.259296869822,14.738531523778176,5.748027294273489,6711,5268,6897,5400,0,TreeLabel.NOT_BANANA
2139,Cacao,cacao,-1.2012373,-79.59309894,0.0,7.957728545960001,0.0,2017.0,P10,Carlos Vera Arteaga RGB,8774.77294969293,3936.7281071303455,7.3388733454825275,2.862160604738186,8757,4358,9091,4571,1,TreeLabel.BANANA
2140,Cacao,cacao,-1.20143553,-79.59316289,0.0,7.957728545960001,0.0,2017.0,P10,Carlos Vera Arteaga RGB,8086.25869681538,6145.111742561379,7.3388733454825275,2.862160604738186,8520,6640,8750,6907,1,TreeLabel.BANANA
2141,Cacao,cacao,-1.20169192,-79.59317514,0.0,7.957728545960001,0.0,2017.0,P10,Carlos Vera Arteaga RGB,7954.369727365387,9001.42753880217,7.3388733454825275,2.862160604738186,8396,9046,8524,9176,0,TreeLabel.NOT_BANANA
2142,Cacao,cacao,-1.201783,-79.59325059,0.0,7.957728545960001,0.0,2017.0,P10,Carlos Vera Arteaga RGB,7142.041339883393,10016.105344962956,7.3388733454825275,2.862160604738186,7953,10537,8075,10640,0,TreeLabel.NOT_BANANA
2143,Musacea,banana,-1.20168463,-79.59322014,13.368983957200001,13.368983957200001,0.0,2017.0,P10,Carlos Vera Arteaga RGB,7469.879635408351,8920.213208466026,7.511226378917903,2.9293782877779817,8070,8741,8209,8887,1,TreeLabel.BANANA
2144,Musacea,banana,-1.20143599,-79.59312303,18.6210847976,18.6210847976,0.0,2017.0,P10,Carlos Vera Arteaga RGB,8515.409253835724,6150.236377947043,15.213595235645675,5.933302141901812,8890,6561,9090,6701,1,TreeLabel.BANANA
2145,Musacea,banana,-1.20116873,-79.59292009999999,9.867583397,9.867583397,0.0,2017.0,P10,Carlos Vera Arteaga RGB,10700.244239632746,3172.823219465929,3.933600682081932,1.5341042660119533,12670,3738,12992,3959,1,TreeLabel.BANANA
2146,Cacao,cacao,-1.20125185,-79.5929393,0.0,7.957728545960001,0.0,2017.0,P10,Carlos Vera Arteaga RGB,10493.52846709705,4098.822552448548,7.3388733454825275,2.862160604738186,12035,4854,12129,4974,1,TreeLabel.BANANA
